site,ptcount,date,sppcode,type,minute,distance,howmany,comments
41,b,6/5/2018,VEER,S,1,2,1,
41,b,6/5/2018,BCCH,S,4,4,1,
41,b,6/5/2018,NAWA,S,4,3,2,
41,b,6/5/2018,NAWA,S,0,2,1,Just a comment.
41,b,6/5/2018,AMBI,S,0,1,1,
41,b,6/5/2018,UPBD,D,2,3,1,
41,b,6/5/2018,REVI,C,3,2,1,
41,c,6/5/2018,AMGO,S,3,2,1,
41,c,6/5/2018,CSWA,S,3,4,1,
41,c,6/5/2018,MOWA,C,1,1,1,
41,c,6/5/2018,CSWA,S,0,1,1,
41,c,6/5/2018,VEER,S,3,2,1,
41,c,6/5/2018,AMRE,C,0,2,1,
41,c,6/5/2018,AMRO,S,1,1,1,
41,c,6/5/2018,VEER,C,0,1,1,
41,c,6/5/2018,VEER,S,3,3,1,
41,c,6/5/2018,EAWP,D,0,2,1,
41,c,6/5/2018,YTVI,S,3,4,1,
41,c,6/5/2018,RBGR,S,4,3,1,
41,c,6/5/2018,WTSP,S,3,2,1,
41,c,6/5/2018,AMRE,S,0,3,1,
41,c,6/5/2018,VEER,C,0,3,1,
41,c,6/5/2018,VEER,S,2,4,1,
41,c,6/5/2018,VEER,C,0,4,1,
41,d,6/5/2018,VEER,S,3,4,1,
41,d,6/5/2018,AMRE,S,3,3,1,
41,d,6/5/2018,SOSP,C,2,3,1,
41,d,6/5/2018,AMCR,S,3,2,1,
41,d,6/5/2018,CSWA,S,1,2,1,
41,d,6/5/2018,VEER,S,4,1,1,
41,d,6/5/2018,GWWA,S,4,4,1,
41,d,6/5/2018,CSWA,S,0,3,1,
41,d,6/5/2018,GWWA,C,4,2,1,
41,d,6/5/2018,VEER,S,2,2,1,
41,d,6/5/2018,RBNU,S,0,4,1,
41,d,6/5/2018,UWPR,S,0,1,1,
41,d,6/5/2018,MOWA,S,3,4,1,
41,d,6/5/2018,AMRE,C,1,1,2,
42,a,6/6/2018,AMRE,S,2,2,1,
42,a,6/6/2018,AMRE,S,0,3,1,
42,a,6/6/2018,PUFI,S,0,2,1,
42,a,6/6/2018,YTVI,C,0,3,1,
42,a,6/6/2018,OVEN,O,0,2,1,
42,a,6/6/2018,BAWW,S,0,4,1,
42,a,6/6/2018,CSWA,S,4,2,1,
42,a,6/6/2018,BAWW,S,3,2,1,
42,a,6/6/2018,NAWA,S,0,2,1,
42,a,6/6/2018,CSWA,O,0,4,1,
42,a,6/6/2018,REVI,S,3,3,1,
42,b,6/6/2018,OVEN,S,2,2,1,
42,b,6/6/2018,LEFL,S,4,4,1,
42,b,6/6/2018,ALFL,C,0,2,1,
42,b,6/6/2018,BHCO,S,1,1,1,
42,b,6/6/2018,NAWA,S,0,2,1,
42,b,6/6/2018,OVEN,S,0,2,1,
42,b,6/6/2018,MYWA,C,0,4,1,
42,b,6/6/2018,ALFL,S,2,3,1,
42,b,6/6/2018,NAWA,S,4,4,1,
42,b,6/6/2018,NAWA,S,0,2,1,
42,c,6/6/2018,CSWA,S,3,3,1,
42,c,6/6/2018,ALFL,S,0,3,1,
42,c,6/6/2018,OVEN,S,2,4,1,
42,c,6/6/2018,AMCR,S,2,2,1,
42,c,6/6/2018,UPBD,S,0,1,1,
42,c,6/6/2018,GWWA,S,4,3,1,
42,c,6/6/2018,GRCA,C,4,3,1,
42,c,6/6/2018,CSWA,S,0,1,1,
42,c,6/6/2018,SOSP,O,4,1,1,
42,d,6/6/2018,RBGR,C,0,2,1,
42,d,6/6/2018,NAWA,C,4,4,1,
42,d,6/6/2018,ALFL,C,2,2,1,
42,d,6/6/2018,MOWA,S,0,2,1,
42,d,6/6/2018,CCSP,S,0,2,1,
42,d,6/6/2018,CSWA,C,0,1,1,
42,d,6/6/2018,NAWA,S,2,2,1,
42,d,6/6/2018,NOWA,F,3,1,1,
42,d,6/6/2018,CSWA,S,0,3,1,
42,d,6/6/2018,RUGR,S,0,3,1,
42,d,6/6/2018,VEER,S,0,3,1,
42,d,6/6/2018,AMRE,S,3,1,1,
43,a,5/29/2018,OVEN,S,0,4,1,
43,a,5/29/2018,OVEN,S,4,4,1,
43,a,5/29/2018,REVI,C,0,3,1,
43,a,5/29/2018,RUGR,S,0,3,1,
43,a,5/29/2018,REVI,S,2,3,1,
43,a,5/29/2018,REVI,S,0,2,1,
43,b,5/29/2018,LEFL,S,0,2,1,
43,b,5/29/2018,BLJA,S,0,3,1,
43,b,5/29/2018,GWWA,C,0,4,1,
43,b,5/29/2018,UPBD,S,0,2,1,
43,b,5/29/2018,VEER,S,0,2,1,
43,b,5/29/2018,CSWA,S,0,2,1,
43,b,5/29/2018,UPBD,S,1,1,1,
43,b,5/29/2018,CSWA,S,0,4,1,
43,b,5/29/2018,CSWA,S,0,3,1,
43,b,5/29/2018,COYE,S,3,3,1,
43,b,5/29/2018,ALFL,S,0,2,1,
43,c,5/29/2018,ALFL,C,3,3,1,
43,c,5/29/2018,REVI,S,4,2,1,
43,c,5/29/2018,GRCA,S,0,3,1,
43,c,5/29/2018,CSWA,S,0,2,1,
43,c,5/29/2018,EATO,S,4,2,1,
43,c,5/29/2018,RBGR,S,0,4,1,
43,c,5/29/2018,REVI,C,2,2,1,
43,c,5/29/2018,OVEN,D,0,2,1,
43,c,5/29/2018,BAWW,S,0,1,1,
43,c,5/29/2018,NAWA,S,1,3,1,
43,c,5/29/2018,RBGR,S,4,3,1,
43,c,5/29/2018,COYE,S,3,3,1,
43,c,5/29/2018,CSWA,S,3,4,1,
43,d,5/29/2018,YWAR,S,4,4,1,
43,d,5/29/2018,REVI,S,0,4,1,
43,d,5/29/2018,BTNW,S,2,1,1,
43,d,5/29/2018,OVEN,S,0,3,1,
43,d,5/29/2018,OVEN,C,0,2,1,
43,d,5/29/2018,GCFL,S,4,3,1,
43,d,5/29/2018,UPBD,S,0,2,1,
43,d,5/29/2018,ALFL,S,4,4,1,
43,d,5/29/2018,CSWA,S,3,3,1,
43,d,5/29/2018,WOTH,S,0,1,1,
43,d,5/29/2018,OVEN,S,0,2,1,
43,d,5/29/2018,OVEN,S,0,2,1,
43,d,5/29/2018,YSFL,S,0,4,1,
43,d,5/29/2018,AMRE,C,0,4,1,
43,d,5/29/2018,VEER,S,0,2,1,
43,d,5/29/2018,COLO,S,0,1,1,
43,d,5/29/2018,SOSP,S,3,1,1,
44,a,6/20/2018,LEFL,S,2,2,1,
44,a,6/20/2018,OVEN,S,0,3,1,
44,a,6/20/2018,AMRE,S,0,3,1,
44,a,6/20/2018,CSWA,S,0,4,1,
44,a,6/20/2018,CSWA,C,3,2,1,
44,a,6/20/2018,VEER,S,0,3,1,
44,a,6/20/2018,COYE,S,2,2,1,
44,a,6/20/2018,CCSP,S,4,2,1,
44,a,6/20/2018,ALFL,S,1,2,1,
44,a,6/20/2018,VEER,S,2,2,1,
44,a,6/20/2018,VEER,S,0,1,1,
44,a,6/20/2018,BLJA,S,0,1,1,
44,a,6/20/2018,GWWA,C,0,1,1,
44,a,6/20/2018,CSWA,C,0,4,1,
44,a,6/20/2018,REVI,S,2,2,1,
44,a,6/20/2018,AMRE,S,4,2,1,
44,b,6/20/2018,BAWW,S,0,1,1,
44,b,6/20/2018,WOTH,S,4,2,1,
44,b,6/20/2018,BHCO,C,0,2,1,
44,b,6/20/2018,OVEN,S,4,4,1,
44,b,6/20/2018,EAWP,S,0,3,1,
44,b,6/20/2018,UPBD,S,0,1,1,
44,b,6/20/2018,AMRE,S,0,2,1,
44,b,6/20/2018,ALFL,S,0,2,1,
44,c,6/20/2018,UWPR,S,0,1,1,
44,c,6/20/2018,VEER,S,0,2,1,
44,c,6/20/2018,NAWA,S,4,4,1,
44,c,6/20/2018,AMRE,S,0,2,1,
44,c,6/20/2018,SOSP,C,1,3,1,
44,c,6/20/2018,COLO,S,3,2,1,
44,c,6/20/2018,OVEN,S,2,2,1,
44,c,6/20/2018,AMRE,S,0,1,1,
44,c,6/20/2018,NAWA,S,2,3,1,
44,c,6/20/2018,OVEN,S,0,4,1,
44,d,6/20/2018,RTHU,S,0,2,1,
44,d,6/20/2018,UPBD,S,2,3,1,
44,d,6/20/2018,AMRE,S,0,2,1,
44,d,6/20/2018,YTVI,C,0,2,1,
44,d,6/20/2018,VEER,S,4,3,1,
44,d,6/20/2018,SCTA,C,0,3,1,
44,d,6/20/2018,UPBD,S,3,1,1,
44,d,6/20/2018,BLJA,S,0,1,1,
44,d,6/20/2018,VEER,S,0,2,1,
44,d,6/20/2018,WTSP,S,0,4,1,
44,d,6/20/2018,UWPR,S,3,3,1,
44,d,6/20/2018,BLJA,C,4,1,1,
44,d,6/20/2018,ALFL,S,2,2,1,
44,d,6/20/2018,CSWA,S,2,2,1,
45,a,6/26/2018,CSWA,C,3,2,1,
45,a,6/26/2018,VEER,S,0,1,1,
45,a,6/26/2018,RBGR,S,0,2,1,
45,a,6/26/2018,OVEN,S,0,3,1,
45,a,6/26/2018,REVI,S,2,2,1,
45,a,6/26/2018,OVEN,C,4,2,1,
45,a,6/26/2018,VEER,S,4,2,1,
45,a,6/26/2018,CSWA,S,3,2,1,
45,a,6/26/2018,UWPR,S,0,4,1,
45,a,6/26/2018,UPBD,S,0,3,1,
45,a,6/26/2018,NAWA,S,0,3,1,
45,a,6/26/2018,NAWA,S,0,3,1,
45,a,6/26/2018,WTSP,S,0,2,1,
45,a,6/26/2018,MOWA,C,0,2,1,
45,a,6/26/2018,CSWA,S,0,2,1,
45,a,6/26/2018,NAWA,S,0,2,1,
45,a,6/26/2018,CSWA,S,3,3,1,
45,b,6/26/2018,GWWA,S,0,1,1,
45,b,6/26/2018,OVEN,S,2,1,1,
45,b,6/26/2018,UWPR,S,1,2,1,
45,b,6/26/2018,CSWA,S,0,2,1,
45,b,6/26/2018,COYE,S,0,2,1,
45,b,6/26/2018,REVI,S,3,2,1,
45,b,6/26/2018,OVEN,S,3,2,1,
45,b,6/26/2018,YWAR,S,2,2,1,
45,b,6/26/2018,WOTH,S,0,4,1,
45,b,6/26/2018,NAWA,S,2,4,1,
45,b,6/26/2018,VEER,S,0,3,1,
45,b,6/26/2018,NAWA,S,4,2,1,
45,b,6/26/2018,AMRE,C,0,2,1,
45,c,6/26/2018,RBGR,S,0,1,1,
45,c,6/26/2018,SCTA,S,0,1,1,
45,c,6/26/2018,AMRE,S,3,4,1,
45,c,6/26/2018,CSWA,S,3,2,1,
45,c,6/26/2018,AMRE,S,0,4,1,
45,c,6/26/2018,VEER,S,0,1,1,
45,c,6/26/2018,WOTH,S,3,3,1,
45,c,6/26/2018,NAWA,S,1,3,1,
45,c,6/26/2018,GWWA,C,3,1,1,
45,c,6/26/2018,VEER,S,4,1,1,
45,c,6/26/2018,AMCR,S,1,2,1,
45,c,6/26/2018,OVEN,S,0,3,3,
45,c,6/26/2018,ALFL,D,0,3,1,
45,c,6/26/2018,AMRE,S,0,2,1,
45,c,6/26/2018,COYE,S,2,3,1,
45,c,6/26/2018,OVEN,S,3,2,1,
45,d,6/27/2018,UPBD,S,3,4,1,
45,d,6/27/2018,VEER,S,0,4,1,
45,d,6/27/2018,VEER,S,0,3,1,
45,d,6/27/2018,REVI,F,0,4,1,
45,d,6/27/2018,MOWA,S,0,4,1,
45,d,6/27/2018,AMRO,S,4,3,1,
45,d,6/27/2018,MOWA,S,3,1,1,
45,d,6/27/2018,AMRE,S,0,4,1,
45,d,6/27/2018,SCTA,S,4,2,1,
45,d,6/27/2018,HETH,S,0,3,1,
46,a,6/8/2018,UPBD,C,0,2,1,
46,a,6/8/2018,COYE,S,2,1,1,
46,a,6/8/2018,GRCA,S,2,3,1,
46,a,6/8/2018,AMCR,S,0,2,1,
46,a,6/8/2018,SWSP,S,3,2,1,
46,a,6/8/2018,GWWA,S,0,2,1,
46,a,6/8/2018,REVI,S,0,3,1,
46,a,6/8/2018,AMCR,F,0,2,1,
46,a,6/8/2018,GWWA,S,4,2,1,
46,a,6/8/2018,ALFL,S,0,1,1,
46,a,6/8/2018,BAWW,C,2,3,1,
46,b,6/8/2018,MOWA,S,0,2,1,
46,b,6/8/2018,OVEN,S,3,4,1,
46,b,6/8/2018,GRCA,S,2,2,1,
46,b,6/8/2018,WTSP,C,2,4,1,
46,b,6/8/2018,AMRE,S,3,1,1,
46,b,6/8/2018,REVI,S,0,3,1,
46,b,6/8/2018,WTSP,S,0,3,1,
46,b,6/8/2018,BAWW,S,1,3,1,
46,b,6/8/2018,GWWA,S,3,3,1,
46,b,6/8/2018,WTSP,S,0,4,1,
46,b,6/8/2018,AMRE,S,4,3,1,
46,c,6/8/2018,CSWA,S,4,4,1,
46,c,6/8/2018,OVEN,S,1,2,1,
46,c,6/8/2018,OVEN,S,0,1,1,
46,c,6/8/2018,OVEN,S,0,2,1,
46,c,6/8/2018,UWPR,S,0,2,1,
46,c,6/8/2018,MYWA,C,0,1,1,
46,c,6/8/2018,VEER,S,0,2,1,
46,c,6/8/2018,CSWA,O,2,2,1,
46,c,6/8/2018,RUGR,S,3,3,1,
46,c,6/8/2018,CSWA,S,0,2,1,
46,c,6/8/2018,AMRO,S,0,2,1,
46,d,6/9/2018,GWWA,S,1,3,1,
46,d,6/9/2018,ULBD,C,0,2,1,
46,d,6/9/2018,CSWA,S,0,2,1,
46,d,6/9/2018,RUGR,D,0,3,1,
46,d,6/9/2018,UPBD,S,3,2,1,
46,d,6/9/2018,OVEN,F,0,4,1,
46,d,6/9/2018,UWAR,C,0,1,1,
46,d,6/9/2018,OVEN,S,0,3,1,
46,d,6/9/2018,AMRO,S,2,3,1,
46,d,6/9/2018,CSWA,S,0,2,1,
46,d,6/9/2018,VEER,S,2,2,1,
46,d,6/9/2018,WTSP,S,0,2,1,
47,a,6/14/2018,NAWA,D,1,1,1,
47,a,6/14/2018,NAWA,S,2,3,1,
47,a,6/14/2018,WTSP,D,4,3,1,
47,a,6/14/2018,NAWA,S,0,3,1,
47,a,6/14/2018,CSWA,S,2,3,1,
47,a,6/14/2018,WTSP,C,1,2,1,
47,a,6/14/2018,ALFL,D,4,2,1,
47,b,6/15/2018,RUGR,C,2,3,1,
47,b,6/15/2018,AMGO,S,4,2,1,
47,b,6/15/2018,RBGR,S,2,4,1,
47,b,6/15/2018,GWWA,S,0,1,1,
47,b,6/15/2018,REVI,F,0,2,1,
47,b,6/15/2018,AMRO,S,0,4,3,
47,b,6/15/2018,RBGR,S,0,1,1,
47,b,6/15/2018,SCTA,C,0,2,1,
47,b,6/15/2018,NAWA,C,0,2,1,
47,b,6/15/2018,UPBD,S,4,4,1,
47,b,6/15/2018,RUGR,S,0,2,1,
47,c,6/15/2018,SOSP,S,0,3,1,
47,c,6/15/2018,AMRE,S,0,2,1,
47,c,6/15/2018,REVI,S,2,4,1,
47,c,6/15/2018,REVI,S,1,2,1,
47,c,6/15/2018,VEER,S,2,3,1,
47,c,6/15/2018,TEWA,S,0,3,1,
47,c,6/15/2018,CCSP,S,1,2,1,
47,c,6/15/2018,OVEN,S,3,4,1,
47,c,6/15/2018,CSWA,S,0,3,1,
47,d,6/16/2018,GRCA,S,3,3,1,
47,d,6/16/2018,INBU,S,0,2,1,
47,d,6/16/2018,AMRE,S,1,3,1,
47,d,6/16/2018,OVEN,C,0,4,1,
47,d,6/16/2018,UWAR,S,0,1,1,
47,d,6/16/2018,REVI,D,0,4,1,
47,d,6/16/2018,TEWA,S,0,3,1,
47,d,6/16/2018,CSWA,S,0,1,1,
47,d,6/16/2018,GRCA,S,4,3,1,
47,d,6/16/2018,BAWW,C,4,2,1,
48,a,6/17/2018,AMCR,S,1,2,1,
48,a,6/17/2018,AMRE,S,0,4,1,
48,a,6/17/2018,RUGR,O,0,2,1,
48,a,6/17/2018,UPBD,S,4,2,1,
48,a,6/17/2018,GWWA,S,2,2,1,
48,a,6/17/2018,RBNU,S,3,2,1,
48,a,6/17/2018,MOWA,S,4,4,1,
48,a,6/17/2018,NAWA,S,1,2,1,
48,a,6/17/2018,NAWA,S,4,2,1,
48,b,6/17/2018,COYE,C,3,2,1,
48,b,6/17/2018,AMRO,S,1,4,1,
48,b,6/17/2018,AMGO,S,4,3,1,
48,b,6/17/2018,TEWA,S,1,3,1,
48,b,6/17/2018,MODO,S,0,2,1,
48,b,6/17/2018,VEER,C,2,2,1,
48,b,6/17/2018,BCCH,S,0,4,1,
48,b,6/17/2018,RUGR,S,3,3,1,
48,b,6/17/2018,CORA,S,4,4,1,
48,b,6/17/2018,OVEN,S,0,3,1,
48,c,6/17/2018,REVI,S,2,2,1,
48,c,6/17/2018,LEFL,S,0,3,2,
48,c,6/17/2018,RTHU,D,3,2,1,
48,c,6/17/2018,OVEN,S,0,3,1,
48,c,6/17/2018,AMRE,C,2,3,1,
48,c,6/17/2018,BLJA,D,4,3,1,
48,c,6/17/2018,BLJA,C,0,2,1,
48,c,6/17/2018,RBGR,S,2,4,1,
48,c,6/17/2018,NAWA,S,0,2,1,
48,c,6/17/2018,COYE,S,1,4,1,
48,c,6/17/2018,WTSP,S,0,1,1,
48,c,6/17/2018,RUGR,S,1,2,1,
48,c,6/17/2018,AMRO,C,3,3,1,
48,c,6/17/2018,OVEN,S,2,1,1,
48,d,6/17/2018,VEER,S,3,3,1,
48,d,6/17/2018,AMRE,S,1,3,1,
48,d,6/17/2018,AMCR,S,0,3,1,
48,d,6/17/2018,VEER,S,0,3,1,
48,d,6/17/2018,RUGR,D,0,3,1,
48,d,6/17/2018,VEER,S,3,4,1,
48,d,6/17/2018,INBU,S,4,3,1,
48,d,6/17/2018,OVEN,S,3,3,1,
48,d,6/17/2018,YBSA,S,3,1,1,
48,d,6/17/2018,AMRE,S,0,1,1,
48,d,6/17/2018,MYWA,S,4,2,1,
48,d,6/17/2018,COYE,C,0,3,1,
49,a,6/24/2018,VEER,S,0,2,1,
49,a,6/24/2018,AMCR,S,0,3,1,
49,a,6/24/2018,VEER,S,0,3,1,
49,a,6/24/2018,CSWA,S,3,3,1,
49,a,6/24/2018,AMRE,C,0,2,1,
49,a,6/24/2018,CSWA,S,0,2,1,
49,a,6/24/2018,CCSP,C,0,3,1,
49,a,6/24/2018,AMRO,C,0,3,1,
49,a,6/24/2018,UWPR,S,0,4,1,
49,a,6/24/2018,AMGO,D,0,3,1,
49,a,6/24/2018,AMRO,C,1,1,1,
49,a,6/24/2018,RBGR,S,3,2,1,
49,b,6/25/2018,LEFL,S,1,3,1,
49,b,6/25/2018,TRES,S,1,3,1,
49,b,6/25/2018,AMRE,S,0,4,1,
49,b,6/25/2018,COYE,S,0,2,1,
49,b,6/25/2018,VEER,S,0,2,1,
49,b,6/25/2018,WTSP,S,0,1,1,
49,b,6/25/2018,NAWA,S,4,2,1,
49,b,6/25/2018,NAWA,S,3,2,2,
49,b,6/25/2018,NAWA,S,2,1,1,
49,b,6/25/2018,CSWA,S,0,2,1,
49,b,6/25/2018,ALFL,S,0,1,1,
49,b,6/25/2018,COYE,S,0,3,1,
49,b,6/25/2018,ALFL,S,1,3,1,
49,c,6/25/2018,CSWA,S,1,2,1,
49,c,6/25/2018,CSWA,S,0,2,1,
49,c,6/25/2018,GWWA,S,0,3,1,
49,c,6/25/2018,REVI,S,0,3,1,
49,c,6/25/2018,AMRE,S,4,3,1,
49,c,6/25/2018,BHCO,C,0,1,1,
49,c,6/25/2018,REVI,S,3,3,1,
49,c,6/25/2018,VEER,S,3,2,2,
49,c,6/25/2018,REVI,C,1,4,1,
49,c,6/25/2018,OVEN,S,0,1,1,
49,c,6/25/2018,REVI,S,4,1,1,
49,c,6/25/2018,AMRE,S,0,3,1,
49,c,6/25/2018,TEWA,S,0,3,1,
49,c,6/25/2018,SOSP,S,0,1,1,
49,c,6/25/2018,AMRE,S,3,3,1,
49,c,6/25/2018,OVEN,S,2,3,1,
49,c,6/25/2018,OVEN,S,4,3,1,
49,c,6/25/2018,VEER,C,0,3,1,
49,d,6/25/2018,RBGR,S,0,3,1,
49,d,6/25/2018,RBGR,S,0,3,1,
49,d,6/25/2018,HAWO,S,1,4,1,
49,d,6/25/2018,UWAR,S,3,2,1,
49,d,6/25/2018,VEER,S,3,1,1,
49,d,6/25/2018,CSWA,S,4,1,2,
49,d,6/25/2018,GWWA,S,0,3,1,
49,d,6/25/2018,OVEN,S,0,3,1,
49,d,6/25/2018,ALFL,S,3,2,1,
49,d,6/25/2018,WTSP,S,0,2,1,
49,d,6/25/2018,BLJA,D,1,1,1,
49,d,6/25/2018,DOWO,S,4,2,1,
49,d,6/25/2018,OVEN,S,3,4,1,
49,d,6/25/2018,COSN,S,2,2,1,
50,a,6/28/2018,HOWR,S,0,3,1,
50,a,6/28/2018,REVI,S,0,3,1,
50,a,6/28/2018,RUGR,S,4,3,1,
50,a,6/28/2018,RBGR,S,0,4,1,
50,a,6/28/2018,VEER,C,0,1,1,
50,a,6/28/2018,WOTH,S,0,3,1,
50,a,6/28/2018,CSWA,S,1,1,1,
50,a,6/28/2018,NAWA,S,0,4,1,
50,a,6/28/2018,RECR,S,0,1,1,
50,a,6/28/2018,REVI,S,2,4,1,
50,a,6/28/2018,COYE,S,0,2,1,
50,b,6/28/2018,YBSA,S,4,2,1,
50,b,6/28/2018,OVEN,S,2,2,1,
50,b,6/28/2018,REVI,F,3,2,1,
50,b,6/28/2018,GWWA,S,0,2,1,
50,b,6/28/2018,AMRE,C,3,3,1,
50,b,6/28/2018,BBCU,C,4,3,1,
50,b,6/28/2018,CSWA,S,0,3,1,
50,b,6/28/2018,VEER,S,0,1,1,
50,b,6/28/2018,AMRE,S,0,2,1,
50,b,6/28/2018,NAWA,S,0,2,1,
50,b,6/28/2018,MOWA,S,3,3,1,
50,c,6/29/2018,UPBD,D,0,2,1,
50,c,6/29/2018,NAWA,S,0,4,1,
50,c,6/29/2018,OVEN,S,0,4,1,
50,c,6/29/2018,GRCA,C,0,2,1,
50,c,6/29/2018,WTSP,S,3,2,1,
50,c,6/29/2018,YSFL,S,3,4,1,
50,c,6/29/2018,VEER,S,0,4,1,
50,d,6/29/2018,RUGR,S,2,4,1,
50,d,6/29/2018,NAWA,S,0,2,1,
50,d,6/29/2018,EAWP,S,0,3,1,
50,d,6/29/2018,GWWA,S,0,1,1,
50,d,6/29/2018,REVI,S,4,4,1,
50,d,6/29/2018,NAWA,S,4,2,1,
50,d,6/29/2018,OVEN,S,0,2,1,
50,d,6/29/2018,AMCR,S,0,2,1,
50,d,6/29/2018,VEER,S,1,2,1,
50,d,6/29/2018,REVI,S,0,2,1,
51,a,6/13/2018,GWWA,S,3,3,1,
51,a,6/13/2018,REVI,S,0,4,1,
51,a,6/13/2018,REVI,S,4,2,1,
51,a,6/13/2018,CSWA,S,4,4,1,
51,a,6/13/2018,RUGR,S,3,1,1,
51,a,6/13/2018,OVEN,S,3,3,1,
51,a,6/13/2018,REVI,O,0,3,1,
51,a,6/13/2018,CSWA,S,0,1,1,
51,a,6/13/2018,BAWW,S,0,1,1,
51,b,6/13/2018,ULBD,S,0,4,1,
51,b,6/13/2018,NAWA,S,3,4,1,
51,b,6/13/2018,LEFL,S,1,2,1,
51,b,6/13/2018,MOWA,S,0,3,2,
51,b,6/13/2018,OVEN,S,1,3,1,
51,b,6/13/2018,CSWA,C,0,1,1,
51,b,6/13/2018,CAWA,S,1,4,1,
51,b,6/13/2018,AMCR,S,2,4,1,
51,b,6/13/2018,CSWA,C,3,2,1,
51,b,6/13/2018,OVEN,S,4,3,1,
51,b,6/13/2018,NAWA,S,0,3,1,
51,b,6/13/2018,AMRE,S,3,2,1,
51,b,6/13/2018,RUGR,S,0,2,1,
51,b,6/13/2018,NAWA,S,0,2,1,
51,b,6/13/2018,WTSP,S,4,3,1,
51,b,6/13/2018,CSWA,S,0,2,1,
